"Year";"Month";"Alliz_Maso_Strimo_Osservatore";"Andalo";"Anterivo_Osservatore";"Anterselva_di_Mezzo_Osservatore";"Belvedere_sas_bece_";"Bondone_viote";"Braies_Ferrara_Osservatore";"Bronzolo_Osservatore";"Buffaure";"Campiglio_pradalago";"Canazei_ciampac";"Caoria";"Casere_di_Fuori_Osservatore";"Col_verde";"Corona_Cortaccia_Osservatore";"Costalovara_Osservatore";"Diga_di_Gioveretto_Osservatore";"Diga_di_Neves_Osservatore";"Diga_di_Quaira_Osservatore";"Diga_di_Valdaora_Osservatore";"Diga_di_Vizze_Osservatore";"Diga_di_Zoccolo_Osservatore";"Dossioli_pra_alpesina";"Favogna_di_sotto_Osservatore";"Fie_allo_Sciliar_Osservatore";"Fleres_Osservatore";"Folgaria_passo_sommo";"Folgarida_malghet_aut";"Fontana_Bianca";"Fortezza_Osservatore";"Fundres_Osservatore";"Groste_";"La_Villa_in_Badia_Osservatore";"Lago_di_calaita";"Lago_Verde_Osservatore";"Lazfons_Osservatore";"Longiaru_Osservatore";"Lusia";"Luson_Osservatore";"Maia_Alta_Osservatore";"Malga_baessa";"Malga_bissina";"Malga_val_cigolera";"Malga_zugna";"Marmolada";"Masi_lozen";"Mazia_Osservatore";"Melago_Osservatore";"Meltina_Osservatore";"Molini_di_Tures_Osservatore";"Monte_bondone_vason_palon";"Monte_Maria_Osservatore";"Nova_Levante_Osservatore";"Nova_Ponente_Maso_di_sopra_Osservatore";"Ora_Osservatore";"Ortisei_Osservatore";"Paganella";"Pampeago";"Pampeago_monsorno";"Pampeago_tresca";"Panarotta";"Paneveggio";"Passo_brocon_malga_marande";"Passo_durone";"Passo_fedaia";"Passo_rolle";"Passo_san_pellegrino";"Passo_san_valentino";"Passo_tonale_scuola_pat";"Passo_valles";"Pejo_tarlenta";"Pennes_Osservatore";"Pinzolo_grual";"Plata_Osservatore";"Pozza_di_fassa";"Prato_allo_Stelvio_Osservatore";"Predazzo_gardone";"Presena";"Rabbi";"Racines_di_Dentro_Osservatore";"Redagno_Osservatore";"Ridanna_Osservatore";"Rifiano_Beobachter";"Rifugio_trivena";"Roia_di_Fuori_Osservatore";"Rumo";"S_Cassiano_Osservatore";"S_Genesio_Atesino_Osservatore";"S_Leonardo_in_Passiria_Osservatore";"S_Maddalena_in_Casies_Osservatore";"S_Martino_in_Passiria_Osservatore";"S_Pancrazio_Osservatore";"S_Valentino_alla_Muta_Osservatore";"S_Valpurga_d_Ultimo_Osservatore";"S_Vito_di_Braies_Osservatore";"San_Candido_Osservatore";"San_martino_di_castrozza";"San_Martino_Osservatore";"Scena_Osservatore";"Sesto_Osservatore";"Silandro_Convento_Osservatore";"Slingia_Osservatore";"Terento_Osservatore";"Terme_di_Brennero_Osservatore";"Tremalzo";"Trento_citta_";"Val_noana_diga";"Vallarsa_pian_fugazze";"Valles_osservatore";"Valluzza_Osservatore";"Vanga_Osservatore";"Vermiglio";"Vigo_di_fassa_ciampedie";"Villa_welsperg";"Vipiteno_osservatore"
1994;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1994;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1994;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1994;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1994;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;2;0;0;0;0;NA;0;0;NA;NA;NA;1;0;0;NA;0;NA;2;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;NA;0;NA;0;NA;NA;NA;0;1;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1994;11;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;1;1;0;0;0;NA;0;0;NA;NA;NA;3;0;0;NA;0;NA;3;0;0;NA;0;0;NA;1;NA;NA;NA;NA;0;3;0;0;NA;0;NA;0;0;0;2;NA;NA;NA;NA;0;NA;NA;NA;5;NA;NA;1;4;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;1;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1994;12;4;5;4;1;16;9;2;0;7;NA;8;NA;4;NA;2;NA;11;4;9;0;2;9;NA;3;1;NA;NA;NA;11;0;1;NA;4;NA;17;1;3;11;0;0;NA;10;NA;NA;NA;NA;1;5;1;1;NA;1;NA;3;1;0;20;7;6;13;NA;4;5;NA;NA;11;9;NA;9;9;7;4;NA;4;3;1;4;129;5;7;4;9;0;NA;5;NA;5;NA;NA;1;1;2;1;NA;2;1;6;2;0;5;1;2;1;4;NA;NA;2;NA;NA;1;2;NA;NA;1;1
1995;1;25;16;3;13;47;9;20;6;25;NA;41;6;19;NA;9;NA;29;45;50;19;24;24;NA;8;6;NA;14;57;29;10;18;56;23;20;37;8;21;40;13;2;10;47;35;NA;NA;15;22;51;4;26;27;18;NA;6;NA;12;41;27;26;36;31;19;18;NA;NA;43;26;10;54;28;36;34;22;9;20;11;14;158;24;35;12;48;1;NA;54;9;26;NA;NA;21;6;30;35;NA;25;21;16;19;6;18;11;37;14;28;NA;NA;18;17;NA;17;7;NA;30;7;14
1995;2;29;9;3;17;66;16;32;0;41;NA;54;4;24;NA;3;NA;39;88;62;25;28;19;NA;6;3;NA;19;75;34;2;23;68;32;35;50;8;36;58;15;0;17;71;56;NA;NA;14;20;72;3;28;49;22;NA;10;1;10;61;46;38;54;51;29;45;NA;NA;73;46;8;70;37;49;45;33;3;32;4;17;177;30;44;19;53;1;54;68;12;36;NA;NA;28;1;7;38;NA;28;31;31;23;0;19;0;35;17;28;NA;NA;21;25;NA;30;2;NA;51;11;4
1995;3;29;10;6;23;116;36;42;0;69;NA;83;6;22;NA;1;NA;64;95;90;24;28;9;NA;9;1;NA;38;107;51;0;22;109;45;60;73;6;58;102;16;0;28;97;94;NA;NA;23;11;69;1;7;93;22;NA;35;0;5;107;63;61;104;84;33;64;NA;NA;96;73;33;90;70;71;96;47;1;46;1;17;214;14;48;30;56;0;86;80;15;52;NA;NA;25;0;1;34;NA;36;72;54;27;0;30;0;37;20;40;NA;NA;18;37;NA;44;2;NA;73;13;2
1995;4;5;NA;0;0;NA;2;1;0;NA;NA;NA;NA;4;NA;0;NA;16;40;63;0;2;0;NA;0;0;NA;NA;NA;11;0;0;NA;2;NA;27;0;10;NA;0;0;NA;37;NA;NA;NA;NA;1;44;0;0;NA;2;NA;1;0;0;30;10;NA;NA;42;5;5;NA;NA;59;NA;NA;52;35;NA;6;NA;0;3;0;NA;233;0;2;2;11;0;NA;55;NA;4;NA;NA;0;0;0;6;NA;1;0;3;1;0;2;0;4;0;4;NA;NA;0;NA;NA;3;0;NA;NA;NA;0
1995;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;1;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1995;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1995;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1995;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;1;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;2;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;1;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1995;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1995;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1995;11;3;NA;0;0;NA;NA;2;0;NA;NA;NA;NA;2;NA;0;NA;1;4;3;1;4;0;NA;0;0;NA;NA;NA;2;0;4;NA;1;NA;3;1;1;NA;1;0;NA;6;NA;NA;NA;NA;1;9;0;1;NA;2;NA;0;0;1;5;NA;NA;NA;NA;2;NA;NA;NA;4;NA;NA;15;3;NA;3;NA;0;NA;0;NA;NA;NA;0;2;5;0;NA;8;NA;1;NA;NA;2;0;0;2;NA;3;2;0;2;0;1;0;4;2;6;NA;NA;NA;NA;NA;0;0;NA;NA;NA;1
1995;12;12;8;2;1;56;21;9;0;26;NA;54;NA;8;NA;2;NA;37;18;43;2;10;8;NA;2;1;NA;NA;NA;49;0;6;NA;15;NA;36;1;13;47;1;0;NA;57;NA;NA;NA;NA;8;25;1;2;NA;4;NA;7;4;1;54;33;25;51;NA;11;20;NA;NA;48;50;NA;52;55;39;6;NA;2;6;1;15;NA;13;3;9;15;0;NA;26;NA;16;NA;NA;2;1;1;8;NA;6;4;18;1;1;9;1;19;1;8;NA;NA;14;NA;NA;2;0;NA;NA;2;1
1996;1;24;37;3;10;92;60;25;1;57;NA;66;10;17;NA;5;NA;55;46;72;9;20;13;NA;14;2;NA;42;99;84;1;9;107;33;44;43;5;36;90;2;1;34;119;83;NA;NA;32;5;43;3;8;59;7;NA;20;NA;6;128;52;60;90;88;31;54;NA;NA;101;82;40;95;93;79;25;51;5;23;4;46;NA;36;16;22;33;0;NA;39;6;36;NA;NA;9;1;5;21;NA;17;13;45;10;0;16;0;41;8;10;NA;NA;31;50;NA;13;2;NA;59;9;2
1996;2;25;57;5;13;97;92;36;0;68;NA;72;12;23;NA;4;NA;57;63;79;9;30;20;NA;12;1;NA;54;102;85;0;17;106;36;51;38;4;41;96;2;0;51;131;92;NA;NA;38;1;47;2;6;84;10;NA;26;0;5;161;59;66;96;113;41;76;NA;NA;111;85;77;94;96;81;40;72;8;37;4;45;NA;43;29;29;53;0;89;44;13;40;NA;NA;17;0;3;27;NA;18;19;68;24;0;21;0;47;11;21;NA;NA;35;63;NA;20;0;NA;67;13;2
1996;3;17;29;0;4;92;72;10;0;58;NA;69;1;11;NA;1;NA;53;52;72;3;12;1;NA;4;0;NA;41;100;82;0;4;108;19;39;28;0;31;86;0;0;35;109;72;NA;NA;16;1;39;0;1;75;5;NA;13;0;0;153;45;54;94;116;16;54;NA;NA;82;72;55;84;86;73;20;52;0;28;0;49;NA;14;10;16;31;0;93;41;1;22;NA;NA;7;0;0;17;NA;7;8;54;9;0;7;0;28;2;6;NA;NA;20;46;NA;9;0;NA;75;5;0
1996;4;1;NA;0;0;NA;14;1;0;NA;NA;NA;NA;1;NA;0;NA;15;12;46;0;1;0;NA;0;0;NA;NA;NA;45;0;1;NA;1;NA;21;0;3;NA;0;0;NA;61;NA;NA;NA;NA;0;4;0;0;NA;0;NA;1;0;0;138;12;NA;NA;66;1;11;NA;NA;53;NA;NA;25;57;NA;5;NA;0;2;0;NA;NA;1;0;1;1;0;NA;8;NA;1;NA;NA;0;0;0;0;NA;1;1;4;1;0;1;0;0;1;2;NA;NA;1;NA;NA;1;0;NA;NA;NA;0
1996;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;4;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1996;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1996;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1996;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1996;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;1;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;1;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1996;10;1;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;3;1;2;0;0;0;NA;0;0;NA;NA;NA;3;0;0;NA;0;NA;10;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;0;NA;0;NA;0;NA;NA;NA;0;1;0;0;NA;1;NA;1;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1996;11;12;NA;3;2;NA;NA;4;0;NA;NA;NA;NA;11;NA;2;NA;28;24;41;2;13;3;NA;2;1;NA;NA;NA;31;1;4;NA;6;NA;69;3;6;NA;2;0;NA;45;NA;NA;NA;NA;10;25;2;2;NA;2;NA;4;0;3;24;NA;NA;NA;NA;8;NA;NA;NA;37;NA;NA;76;28;NA;10;NA;3;NA;1;NA;143;NA;6;9;18;1;NA;27;NA;6;NA;NA;6;1;2;6;NA;7;5;2;7;0;5;1;17;2;13;NA;NA;NA;NA;NA;6;1;NA;NA;NA;4
1996;12;32;11;4;12;77;19;15;0;41;NA;64;NA;17;NA;3;NA;56;49;69;5;28;5;NA;6;1;NA;13;NA;49;0;11;NA;23;NA;82;4;26;55;5;0;NA;73;NA;NA;NA;NA;21;54;4;6;NA;13;NA;7;0;11;63;32;38;60;45;13;45;NA;NA;57;49;10;77;69;63;24;NA;6;13;2;22;NA;6;13;18;36;0;NA;56;NA;23;NA;NA;15;0;2;25;NA;19;13;20;19;0;13;1;49;7;25;NA;NA;7;NA;NA;15;2;NA;NA;5;4
1997;1;46;43;21;25;119;61;32;4;71;NA;101;18;24;NA;12;NA;81;65;84;7;45;18;NA;20;5;NA;38;117;82;3;24;127;49;61;91;12;60;114;6;8;31;120;83;NA;NA;23;12;58;6;17;81;27;NA;29;NA;24;108;68;73;107;96;38;85;29;NA;93;86;42;128;112;98;53;49;18;44;18;48;NA;37;25;36;47;2;NA;56;28;49;NA;NA;22;8;19;42;NA;35;27;60;38;3;33;5;62;12;28;NA;NA;30;41;NA;31;18;NA;74;17;12
1997;2;41;22;3;21;88;40;25;0;59;NA;91;2;22;NA;2;NA;70;58;70;1;42;7;NA;6;0;NA;33;94;67;0;17;104;44;46;63;0;56;84;0;0;19;83;67;NA;NA;8;1;67;2;5;68;18;NA;9;0;13;82;54;57;83;84;24;67;NA;NA;79;66;20;107;94;77;38;22;6;42;2;41;239;13;21;24;51;0;65;64;10;46;NA;NA;16;0;1;27;NA;18;18;48;31;0;20;0;52;5;10;NA;NA;19;37;NA;24;2;NA;66;11;1
1997;3;12;0;0;3;51;3;5;0;28;NA;83;0;6;NA;0;NA;48;24;40;0;10;0;NA;1;0;NA;9;49;29;0;1;73;12;20;46;0;34;41;0;0;1;50;38;NA;NA;3;0;49;0;0;30;1;NA;0;0;0;58;18;24;42;77;1;16;NA;NA;51;37;6;69;76;40;11;24;0;23;0;11;235;0;3;5;16;0;33;56;1;14;NA;NA;2;0;0;11;NA;3;2;12;7;0;2;0;13;0;3;NA;NA;1;4;NA;2;0;NA;48;1;0
1997;4;0;NA;0;0;NA;0;0;0;NA;NA;NA;NA;1;NA;0;NA;5;5;9;0;1;0;NA;0;0;NA;NA;NA;1;0;0;NA;1;NA;28;0;2;NA;0;0;0;6;NA;NA;NA;NA;0;14;0;0;NA;0;NA;0;0;0;36;3;NA;NA;51;1;2;NA;NA;17;NA;NA;13;38;NA;1;NA;0;1;0;NA;239;0;0;0;1;0;NA;34;NA;1;NA;NA;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;2;NA;NA;0;NA;NA;0;0;NA;NA;NA;0
1997;5;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;1;2;3;0;1;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;15;0;0;NA;0;0;NA;113;NA;NA;NA;NA;0;1;0;0;NA;0;NA;0;0;0;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;1;NA;0;NA;0;NA;NA;NA;0;0;1;0;NA;2;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1997;6;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;1;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1997;7;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1997;8;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1997;9;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1997;10;0;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;0;NA;0;NA;0;0;0;0;0;0;NA;0;0;NA;NA;NA;0;0;0;NA;0;NA;0;0;0;NA;0;0;NA;0;NA;NA;NA;NA;0;0;0;0;NA;0;NA;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;0;NA;0;NA;NA;NA;0;0;0;0;NA;0;NA;0;NA;NA;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1997;11;1;NA;0;0;NA;NA;0;0;NA;NA;NA;NA;4;NA;1;NA;15;17;14;0;0;6;NA;1;0;NA;NA;NA;17;0;0;NA;1;NA;30;0;6;NA;0;0;NA;17;NA;NA;NA;NA;1;5;0;0;NA;0;NA;0;0;0;25;NA;NA;NA;NA;2;NA;NA;NA;40;NA;NA;27;30;NA;1;NA;2;NA;0;NA;NA;NA;0;2;2;0;NA;8;NA;0;NA;NA;1;0;0;1;NA;0;0;6;1;0;1;0;12;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;NA;0
1997;12;25;12;7;3;94;33;9;0;37;NA;77;NA;9;NA;3;NA;57;45;44;4;4;10;NA;5;1;NA;22;NA;45;0;3;NA;24;NA;45;0;23;67;2;0;11;67;NA;NA;NA;12;5;30;2;3;NA;7;NA;9;0;3;82;41;36;69;64;25;34;NA;NA;79;74;NA;75;90;44;8;NA;1;16;1;26;NA;23;2;17;13;0;NA;26;NA;32;NA;NA;9;0;2;10;NA;10;6;41;2;0;18;1;30;2;10;NA;NA;18;NA;NA;9;1;NA;NA;4;1
1998;1;33;21;6;9;92;42;18;0;55;NA;80;1;17;NA;4;NA;67;56;62;10;15;13;NA;11;1;NA;19;91;56;0;12;103;31;45;55;1;40;88;2;0;12;91;93;NA;NA;7;5;54;3;6;54;19;NA;17;NA;8;97;60;58;85;82;29;45;NA;NA;107;78;7;102;89;75;25;49;7;25;3;29;154;35;12;25;34;0;NA;46;1;38;NA;NA;14;0;3;27;NA;19;13;56;15;0;18;1;48;7;19;NA;NA;19;15;NA;20;1;NA;60;9;2
